"APIVrs: 1.01.03"
"DataVrs: 2021:10:13 22:57:14.023"
"Expression: bacterial infection"
"NStudiesAvail: 392193"
"NStudiesFound: 7653"
"MinRank: 4001"
"MaxRank: 5000"
"NStudiesReturned: 1000"
"Field Names: OverallStatus,BriefSummary,Condition,HealthyVolunteers,StudyType,StartDate,CompletionDate,InterventionName,InterventionType,Phase,Gender,MaximumAge,MinimumAge,DesignPrimaryPurpose,DesignInterventionModel,LocationCountry,DesignAllocation,EnrollmentCount,EventGroupDeathsNumAffected,EventGroupSeriousNumAffected"

"Rank","OverallStatus","BriefSummary","Condition","HealthyVolunteers","StudyType","StartDate","CompletionDate","InterventionName","InterventionType","Phase","Gender","MaximumAge","MinimumAge","DesignPrimaryPurpose","DesignInterventionModel","LocationCountry","DesignAllocation","EnrollmentCount","EventGroupDeathsNumAffected","EventGroupSeriousNumAffected"
4899,"Completed","The purpose for this study is to demonstrate the safety and immunogenicity of two doses of Menactra® administered between 12 and 18 months of age and concomitantly with routine immunization with two different provincial schedule||Primary Objectives:||To describe the immunogenicity of Menactra® administered concomitantly with routine immunizations at 12 and 18 months in naïve or Menjugate-primed (MenC-primed) infants (measured by serum bactericidal assay using baby rabbit complement [SBA-BR])|To describe the immunogenicity of MenC administered concomitantly with routine immunizations at 12 months of age (measured by SBA-BR)||Secondary Objectives:||Safety||To describe the safety profile of Menactra® and MenC vaccines after each dose when given concomitantly with routine immunization.||Immunogenicity||To describe the immunogenicity of both vaccines using serum bactericidal assay using human complement [SBA-HC]|To describe the immunogenicity of Pediacel administered at 18 months.","Meningitis|Meningococcal Infection","Accepts Healthy Volunteers","Interventional","May 2011","November 2012","Meningococcal (Groups A, C, Y and W-135) Polysaccharide Diphtheria Toxoid Conjugate: Menactra®|Meningococcal Group C Conjugate vaccine: MenC","Biological|Biological","Phase 3","All","18 Months","12 Months","Prevention","Parallel Assignment","Canada","Randomized","123",,"1|2"
4900,"Completed","The purpose of this study was to evaluate the optimal vaccination schedule for a Quadrivalent Meningococcal Polysaccharide (A, C, Y and W-135) Tetanus Protein Conjugate Vaccine (MenACYW Conjugate vaccine) in order to provide an effective protein conjugate quadrivalent meningococcal vaccine in the population with the highest incidence of disease.||Objectives:||To describe the safety profile of MenACYW Conjugate vaccine administered at 5 different schedules and concomitantly with routine pediatric vaccinations.|To describe the immunogenicity profile of MenACYW Conjugate vaccine administered at 5 different schedules and concomitantly with routine pediatric vaccinations.|To describe the immunogenicity profiles of selected licensed pediatric vaccines (Pentacel, Prevnar, M-M-RII, and Varivax) when administered either concomitantly with or without MenACYW Conjugate vaccine.","Meningitis|Meningococcal Infection","Accepts Healthy Volunteers","Interventional","December 16, 2009","February 13, 2012","Quadrivalent Meningococcal Polysaccharide (A, C, Y, and W-135) Tetanus Protein Conjugate|Diphtheria and Tetanus Toxoids and Acellular Pertussis Adsorbed, Inactivated Poliovirus and Haemophilus B Conjugate (Tetanus Toxoid Conjugate) Vaccine Combined (DTaP-IPV/Hib combined)|M-M-RII-Measles, Mumps, and Rubella Virus Vaccine Live|Varicella Virus Vaccine Live|Pneumococcal 7-valent Conjugate Vaccine (Diphtheria CRM197 Protein)|Pneumococcal 13-valent Conjugate Vaccine (Diphtheria CRM197 Protein)|Rotavirus Vaccine|Hepatitis B Vaccine","Biological|Biological|Biological|Biological|Biological|Biological|Biological|Biological","Phase 2","All","365 Days","42 Days","Prevention","Parallel Assignment","United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States","Randomized","580","0|0|0|2|0|0|0","2|5|7|5|1|4|4"
4901,"Not yet recruiting","A prospective, multi-center, observational clinical trail. Aim to evaluate the real incidence of chronic obstructive pulmonary disease (COPD) pertussis and the impact of pertussis on COPD exacerbation.","COPD Exacerbation|Pertussis","No","Observational","January 1, 2021","December 31, 2021","Blood sample|Data collection|Throat swab","Procedure|Other|Procedure",,"All","80 Years","40 Years",,,"China|China|China|China|China|China|China|China|China|China|China|China|China|China|China|China|China|China|China|China|China|China|China|China|China|China|China",,"500",,
4902,"Active, not recruiting","The purpose of the study is to find out if individuals who received first and second dose of Oral Cholera Vaccine (OCV) in Lukanga Swamps, Central Province of Zambia have developed protection against future attacks to cholera. The investigators also want to investigate whether vitamin A deficiency and being HIV positive increases the chances of suffering from cholera.","Diarrhea Infectious","Accepts Healthy Volunteers","Interventional","October 16, 2016","July 31, 2021","OCV Vaccine","Biological","Not Applicable","All","65 Years","18 Years","Prevention","Single Group Assignment","Zambia","N/A","212",,
4903,"Active, not recruiting","Trachomatous inflammation-follicular (TF) is diagnosed by looking for clinical signs of infection of everted eyelids (conjunctivae) of children.||The overall objective of this project is to investigate the effectiveness, acceptability and feasibility of an app-based versus slide-based IGA for trachoma graders.||Fieldwork will take place during routine Tropical Data trainings. A non-inferiority randomised controlled trial design will be employed, with grader trainees randomised to app- or slide-based training, and then to app- or slide-based IGA testing. The training and IGA testing method will be compared with field IGA test score to determine which method best predicts passing the field IGA test.","Trachoma","Accepts Healthy Volunteers","Interventional","July 8, 2019","September 30, 2021","Inter-grader agreement (IGA) app","Other","Not Applicable","All",,"18 Years","Other","Crossover Assignment","Tanzania","Randomized","32",,
4904,"Completed","The clinical data from the clinical trial will be used to assess the performance, sensitivity and specificity of the experimental DualDur In Vitro Diagnostic System.","Lyme Borreliosis","Accepts Healthy Volunteers","Observational","July 2, 2019","December 4, 2019","DualDur dark-field microscopic test|DualDur dark-field automatic microscopic test|Western blot IgM and IgG|Bózsik Western blot IgM and IgG|enzyme-linked immunosorbent assay (ELISA) IgM and IgG|DualDur Polymerase chain reaction","Diagnostic Test|Diagnostic Test|Diagnostic Test|Diagnostic Test|Diagnostic Test|Diagnostic Test",,"All",,"18 Years",,,"Austria|Czechia|Czechia|Germany|Hungary|Poland|Poland|Slovakia",,"400",,
4905,"Terminated","The purpose of the study is to see whether the antibiotic combination of 100mg doxycycline, 500mg azithromycin and 300mg rifabutin is a safe and effective treatment for coronary artery disease which has not responded to 'standard treatment'.||Coronary artery disease is the process of plaque build up within the walls of the arteries responsible for supplying the heart with oxygen and nutrients. plaque is usually made up of fatty deposits, minerals and various amounts of tissue and white cells which eventually narrows the artery, reducing blood flow to the heart. The resulting damage and build up of fat leads to inflammation of the arterial wall and eventually the arteries narrow. The researchers involved in this study consider that a pathogen called Chlamydophila pneumoniae, which can live inside cells may cause this inflammation of the arterial wall.||The purpose of this study is to see if treatment with this antibiotic combination in patients with CHD is safe and effective in reducing disease severity measured at coronary angiography and improving quality of life. Approximately 60 patients will be involved in this trial. the treatment period is 90 days with a further 90 day follow up period.","Coronary Heart Disease|Chlamydophila Pneumoniae Infections","No","Interventional","April 4, 2018","November 30, 2020","Doxycycline Capsule|Azithromycin Capsule|Rifabutin Oral Capsule|Placebo oral capsule|Placebo Oral Tablet|Placebo oral capsule","Drug|Drug|Drug|Drug|Drug|Drug","Phase 2","All","80 Years","18 Years","Treatment","Parallel Assignment","Australia","Randomized","20",,
4906,"Unknown status","The study aims to evaluate the safety and immunogenicity of the 10-valent and 13-valent pneumococcal conjugate vaccines when administered in an accelerated schedule in Papua New Guinean children, who experience early dense upper respiratory tract colonisation with a broad range of pneumococcal serotypes, and to compare antibody titres following a booster dose of polysaccharide vaccine at 9 months with those children who received no booster at the same age.","Pneumonia|Meningitis|Bacteraemia|Sepsis|Otitis Media","Accepts Healthy Volunteers","Interventional","November 2011","November 2016","Prevenar 13 and Synflorix","Biological","Phase 3","All","35 Days",,"Treatment","Parallel Assignment","Papua New Guinea","Randomized","200",,
4907,"Active, not recruiting","Trachomatous inflammation-follicular (TF) is diagnosed by looking for clinical signs of infection of everted eyelids (conjunctivae) of children.||The overall objective of this project is to develop a smartphone application and assess its acceptability and feasibility.||Fieldwork will take place during routine Tropical Data trainings and population-based prevalence surveys supported by Tropical Data.||Healthy adult volunteers in London will have photos of their conjunctivae taken to develop the app initially, with iterative improvements to the app based on image quality achieved. For fieldwork, images of the conjunctivae of children will be have photos of their conjunctivae taken with a digital single lens reflex (DSLR) camera and the newly developed smartphone app. Grading of the photos will be compared with field grading, to compare grading agreement, to assess utility for supervision, quality assurance and training purposes.","Trachoma","Accepts Healthy Volunteers","Interventional","July 8, 2019","September 30, 2021","TOFTEE","Other","Not Applicable","All",,"1 Year","Other","Single Group Assignment","Tanzania","N/A","125",,
4908,"Completed","The main objective of this study is to characterize the inflammatory proteins, gene polymorphisms, and transcriptome profiles in patients with erythema migrans to gain better insight into pathogenesis of early Lyme borreliosis and to define new immune modulators that could serve as biomarkers of disease activity.","Erythema Migrans","No","Interventional","June 1, 2017","October 31, 2020","Doxycycline 7 days|Doxycycline 14 days","Drug|Drug","Not Applicable","All",,"18 Years","Basic Science","Single Group Assignment","Slovenia","N/A","150",,
4909,"Completed","The present trial is a phase I first in human, double blind, parallel and placebo controlled trial of SSI's adjuvanted chlamydia vaccine CTH522: CTH522-CAF01 (CAF01 is an adjuvant system) and CTH522-Al(OH)3. The trial will be conducted at Imperial College Research site in the United Kingdom.||Subjects are randomly assigned to one of the following three treatment groups in a ratio of 3:3:1.||This trial consisted of 10 visits and 5 telephonic interviews","Chlamydia Trachomatis","Accepts Healthy Volunteers","Interventional","July 2016","July 31, 2017","CTH522-CAF01|CTH522-Al(OH)3|Placebo","Biological|Biological|Biological","Phase 1","Female","45 Years","18 Years","Prevention","Parallel Assignment","United Kingdom","Randomized","35",,
4910,"Completed","This study tests a 12-episode Internet-based, guide enhanced Love, Sex, & Choices (LSC) HIV prevention soap opera video series for smartphones or computers, in a randomized clinical trial among predominately at-risk African American urban women.||The following hypotheses are to be tested: 1) The LSC treatment arm will show lower unprotected sex risk, meaning lower frequency of unprotected sex (vaginal + anal) with high risk partners at 6 months post intervention compared to an attention control arm 2) The LSC treatment arm will show higher participation in HIV testing at 6 months post intervention compared to the control.||If effective, this video intervention could be rapidly implemented and brought to scale at low cost via the Internet, widely reaching young urban women with the goal of reducing HIV risk behavior and increasing HIV testing.","HIV|Sexual Behavior|Women's Role|Risk Behavior|Chlamydia","No","Interventional","September 2015","September 2018","Love, Sex, & Choices","Behavioral","Not Applicable","Female","29 Years","18 Years","Prevention","Parallel Assignment","United States","Randomized","814",,
4911,"Completed","Though partner notification is mandatory to perform of Chlamydia trachomatis infected individuals in Sweden, there was a 10-15% annually increase of reported cases between 1997 and 2007 indicating that partner notification may not be effective in preventing transmission. The investigators wanted to determine whether there was any difference in time between home-sampling and clinical testing as a tool of partner notification measured from eliciting of partners to date of testing.","Chlamydia","Accepts Healthy Volunteers","Interventional","November 2006","November 2011","Contact tracing mode test at clinic|Self-sampling at home - Sent Test Kit","Behavioral|Behavioral","Not Applicable","All",,,,"Single Group Assignment","Sweden","Randomized","633",,
4912,"Withdrawn","The objective of this multi-center clinical study is to demonstrate that the APTIMA(R) Assay for Chlamydia trachomatis (CT; ""ACT Assay""), which is cleared for use on the TIGRIS DTS (Direct Transfer) System (""TIGRIS System""), can be tested on the PANTHER System. The intended use of the ACT Assay will be unchanged except for the inclusion of its use with the PANTHER System. ACT Assay performance on the PANTHER System is comparable to performance on the TIGRIS System.","Chlamydia Trachomatis","Accepts Healthy Volunteers","Observational","November 2010","January 2012","APTIMA Assay for Chlamydia trachomatis","Device",,"All",,"14 Years",,,"United States|United States|United States|United States|United States|United States|United States",,"0",,
4913,"Completed","The purpose of this study is to conduct a quality improvement intervention to improve the ability of health care providers to deliver an important preventive health service (CT screening) in order to meet the goal of universal CT screening for young women age 25 or younger as recommended by the CDC and virtually all major health organizations. This novel approach utilizes a bilingual (English-Spanish) computer kiosk module to deliver education about CT and allow patients to request a CT screening test. This module should significantly increase CT screening among at risk women (18-25yo) attending urgent care clinics and emergency departments.","Chlamydia|Screening","No","Observational","September 2007","July 2012","CT Screening","Other",,"Female","25 Years","18 Years",,,"United States|United States|United States|United States|United States|United States",,"346",,
4914,"Terminated","Sexually active adolescents between the ages of 10 and 19 are at extremely high risk for sexually transmitted diseases (STD), including HIV, and teen pregnancy.The overall goal of this research program is to develop, implement and evaluate integrated multi-level interventions to prevent STD, including HIV, and pregnancy among adolescents. The study includes 12 high schools and 19 of their feeder middle schools in the Los Angeles Unified School District and the surrounding communities. Interventions will be implemented among parents, health care providers, and in schools in an integrated fashion with the goal of improving social context factors related to health outcomes among adolescents. The evaluation phase will include in-school surveys with adolescents at all middle schools","Chlamydia","Accepts Healthy Volunteers","Interventional","January 2005","January 2012","Project Connect","Behavioral","Not Applicable","All","20 Years","11 Years","Prevention","Factorial Assignment","United States","Non-Randomized","36502",,
4915,"Completed","The primary aims of the study were to assess the safety and acceptability of Carraguard ™ (PC-515) when applied vaginally at least three times weekly for 6-12 months. Secondary aims were to gather preliminary data on Carraguard's effectiveness in preventing male-to-female transmission of HIV.||The hypothesis was that Carraguard would cause little or no significant irritation, including lesions; that women would find Carraguard acceptable. The study was not powered to determine effectiveness, but based on safety, acceptability and feasibility parameters, the outcome of the Phase 2 trial would enable a decision whether or not to proceed to a Phase 3 efficacy trial.","HIV Infections|Chlamydia Trachomatis|Neisseria Gonorrhoeae|Trichomonas Vaginitis|Syphilis","Accepts Healthy Volunteers","Interventional","October 1999","January 2002","Carraguard (PC-515)","Drug","Phase 2","Female",,"18 Years","Prevention","Parallel Assignment","South Africa|South Africa","Randomized","400",,
4916,"Recruiting","Tuberculosis (TB) is caused by mycobacterial organism. It is the leading infectious disease cause of death globally, with more than 10 million new cases and over 2 million deaths annually. Developing countries bear the greatest brunt of the disease. The long duration of current treatment is associated with poor compliance, thereby contributing to frequent relapses and to the emergence of drug-resistant TB. In addition, individuals who have been clinically cured may have lung damage, which could be permanent. Therefore, new and more effective therapeutic agents against TB are needed. Emerging evidence has shown that lipid lowering drugs like statins can make the TB bacteria more susceptible to current treatments. This proof-of-concept clinical trial will add the repurposed drug atorvastatin, commonly used to reduce cholesterol levels, to the standard therapies of TB patients in Nigeria. Atorvastatin is a well-tolerated and safe drug, and its addition is expected to accelerate clearance of the TB-causing bacteria without additional side effects. If this research is successful, it could provide evidence for using a common, easily available generic drug to improve treatment of one of the most debilitating infectious diseases.","Tuberculosis, Pulmonary|Tuberculosis","No","Interventional","January 19, 2021","November 30, 2021","Atorvastatin with standard anti tuberculosis drugs|Anti tuberculosis drugs only","Drug|Drug","Phase 2|Phase 3","All","65 Years","18 Years","Treatment","Parallel Assignment","Nigeria|United Kingdom","Randomized","150",,
4917,"Recruiting","This study will be investigating the effect of latent tuberculosis infection (LTBI) treatment on glucose tolerance and low-grade inflammation. Almost a century ago, researchers proposed that diabetes (DM) was associated with increased risk of Tuberculosis infection (TB). A more recent systematic review concluded that DM increases the relative risk for TB 3.1 times. Reversely, TB may affect the glycaemic control; TB is in many cases a chronic infection characterised by long term low-grade inflammation and weight loss, and persons with TB are known to be at risk of hyperglycaemia and DM at time of diagnosis. A latent infection with the m.tuberculosis bacteria is ""silent"" without symptoms.||1,7 billion have LTBI on a global scale. Event though the infected person does not experience symptoms, increased background inflammation has been shown in LTBI patients in previous studies. We also know that an increase in inflammatory markers precedes clinical development of DM, and that subclinical inflammation contributes to insulin resistance. We hypothesise that LTBI contributes to dysregulated glucose metabolism due to increased low-grade inflammation, and that treatment will reduce low-grade inflammation and improve glucose tolerance.","Latent Tuberculosis|Diabetes Mellitus, Type 2","No","Interventional","April 15, 2021","May 15, 2023","Rifampicin 300 Mg Oral Capsule|Isoniazid 300 Mg ORAL TABLET","Drug|Drug","Phase 4","All",,"18 Years","Basic Science","Parallel Assignment","Denmark","Non-Randomized","190",,
4918,"Recruiting","The purpose of this study is to assess the efficacy and safety of 2 repurposed drugs (acetylsalicylic acid and ibuprofen), for use as adjunct therapy added to, and compared with, the standard of care (SoC) WHO-recommended TB regimen in drug-sensitive (DS) and multi-drug resistant (MDR) TB patients.","Tuberculosis, Pulmonary|Tuberculosis, MDR|Tuberculosis Infection","No","Interventional","March 4, 2021","June 2025","Control group|ASA group|IBU group|SoC TB","Drug|Drug|Drug|Drug","Phase 2","All","60 Years","18 Years","Treatment","Parallel Assignment","Georgia|South Africa|South Africa","Randomized","354",,
4919,"Completed","The aim of this study is to estimate the usefulness of QuantiFERON TB Gold In-Tube® and T-SPOT.TB® for the diagnosis of latent tuberculosis in HIV infected antiretroviral naive patients: 80 originated from low TB prevalence countries, without any active TB; 80 HIV infected antiretroviral naïve patients originated from high TB prevalence countries, without any active TB, 40 HIV infected patients with active TB and 40 HIV negative patients with active TB.","HIV Infections|Tuberculosis","No","Interventional","January 2008","November 2010","QuantiFERON TB Gold In-Tube|T-SPOT.TB®","Device|Device","Phase 4","All",,"18 Years","Diagnostic","Parallel Assignment","France","Non-Randomized","240",,
4920,"Completed","The objective of this Clinical Trial is to define the methods to be used to document that illumigene® Mycoplasma Direct meets its intended use claims, using the illumipro instrument, with throat swab samples collected from symptomatic patients.","Mycoplasma Pneumoniae","No","Observational","August 2015",,"illumigene® Mycoplasma Direct, illumipro-10","Device",,"All",,,,,"United States|United States|United States",,"471",,
4921,"Completed","The primary objective is to demonstrate non-inferiority of nitazoxanide administered 500 mg b.i.d compared to metronidazole administered 250 mg q.i.d. in resolving symptoms of Clotridium difficile colitis after seven days of treatment. Secondary objectives are to provide information on the times from first dose to last unformed stool and resolution of symptoms of colitis, the sustained response rates for the different tratment groups and the effect of treatment on Clostridium difficile toxin enzyme immunoassay/culture results during hospitalization.","Clostridium Difficile","No","Interventional","January 2004","September 2005","Nitazoxanide|Metronidazole","Drug|Drug","Phase 2","All",,"18 Years","Treatment","Parallel Assignment","United States|United States|United States|United States|United States|United States|United States","Randomized","114",,
4922,"Completed","This is a prospective clinical validation study of a novel regulatory approved (CE-IVD) diagnostic assay called ImmunoXpert™ that will enroll 1222 pediatric patients. The study aims to externally validate the tool's diagnostic accuracy and estimate the potential improvement in health and economic outcomes following the usage of ImmunoXpert™. Additionally, statistical analysis will be performed to compare ImmunoXpert™ accuracy to current practice lab testing (e.g. WBC, CRP, and PCT) and clinical suspicion at time of requisition. Enrolled patients will be managed according to the current standard of care and per standard institutional procedures.","Fever|Respiratory Tract Infections","No","Observational","February 6, 2017","August 1, 2019",,,,"All",,"3 Months",,,"Germany|Italy",,"1140",,
4923,"Completed","This is a randomized controlled trial which will evaluate dual gonorrhea/chlamydia test uptake and other outcomes in men who have sex with men (MSM) in three trial arms - 1) a pay-it-forward testing arm, 2) a pay-what-you-want testing arm, and 3) standard of care arm.","Gonorrhea Male|Chlamydia;M","Accepts Healthy Volunteers","Interventional","December 8, 2018","September 2, 2019","Pay-it-forward|Pay-what-you-want","Other|Other","Not Applicable","Male","99 Years","16 Years","Screening","Parallel Assignment","China|China|China","Randomized","301","0|0|0","0|0|0"
4924,"Completed","The purpose of this study is to evaluate the safety and immunogenicity of a new live attenuated vaccine against whooping-cough. It is a phase1, single centre, dose-escalating, placebo-controlled study on a genetically modified B. pertussis strain given as a single intranasal dose to healthy adult male volunteers.||Effective vaccines are needed to protect young infants (from 0 to 6 months, today the most vulnerable age group), preferably after a single administration very early in life. The successful outcome of this project would constitute an important milestone towards nasal vaccination of infants, possibly at birth with a novel, single-dose pertussis vaccine. Our ultimate aim is to protect infants in the most vulnerable age group, before the regular vaccination schedule using already available vaccines is applied. The ultimate aim is thus not to replace current vaccination schedules with available vaccines, but to add a first nasal vaccination to protect very early in life.","Pertussis","Accepts Healthy Volunteers","Interventional","August 2010","January 2012","BPZE1|Placebo","Biological|Biological","Phase 1","Male","31 Years","19 Years","Prevention","Parallel Assignment","Sweden","Randomized","48",,
4925,"Recruiting","Currently, there are two types of vaccines available against pertussis (whooping cough), an infectious disease of the respiratory tract that can be extremely serious in very young children.||Both have advantages and disadvantages: The acellular form (aP, mainly used in resource-rich countries) does not appear to offer as long lasting protection, but the whole cell vaccine (wP, mainly used in LMIC) appears to be generally more reactogenic. There is consensus that a ""better pertussis vaccine"" ought to be designed.||The GaPs trial is part of a series of clinical trials performed by the PERtussIS COrrelates of Protection Europe (PERISCOPE) Consortium, an EU-funded group of investigators which aims to generate knowledge on immune responses to pertussis. A better understanding of human biomarkers of protective immune responses to B. pertussis and its waning immunity is needed to accelerate the design and testing of new pertussis vaccines with a longer duration of protection.||This proposal describes the design and objectives of the clinical trial to be conducted in the Gambia, which is the only site in Africa involved in the consortium and involves the recruitment of 600 mother/infant pairs. Pregnant women will be randomised to receive either the usually recommended tetanus vaccination or a combination vaccine against whooping cough, diptheria, tetanus and polio. Their infants will receive either aP or wP as part of their EPI vaccines, and resulting immune responses will be characterized in detail up to the age of 9 months. The investigators will use immunological assays to investigate the functional humoral and cellular responses to pertussis in infants born to mothers who are randomized to receiving pertussis vaccine in pregnancy or not, and their infants who will receive either aP or wP vaccine.||Our research questions are:||Does vaccination against pertussis in pregnancy have impact on subsequent immune responses to pertussis vaccine and other EPI vaccines in the infants Does vaccination of infants with wP vaccine induce different levels and functionality of antibody and/or T cell responses than vaccination with aP vaccine What is the difference in innate and acquired immunity- as measured with novel systems vaccinology tools- between being vaccinated with wP versus aP?","Pertussis","Accepts Healthy Volunteers","Interventional","January 23, 2019","December 2022","Boostrix IPV infant acellular Pertussis|Boostrix IPV infant whole Pertussis|TT infant acellular Pertussis|TT infant whole Pertussis","Biological|Biological|Biological|Biological","Phase 4","Female","40 Years","18 Years","Prevention","Parallel Assignment","Gambia","Randomized","600",,
4926,"Recruiting","In the TB TRIAGE+ ACCURACY study, the accuracy of the following products will be determined:||CAD4TB (Delft Imaging System, NL), a digital chest x-ray analysis software|Afinion CRP assay (Alere Afinion, USA), which detects a cytokine induced acute phase protein||CAD4TB and the C-reactive protein assay are two tests with great potential of becoming a triage test for the diagnosis of tuberculosis (TB). These potential triage tests for TB are intended to serve as rule-out tests with a high sensitivity and negative predictive value.||Before impact and cost-effectiveness of new TB triage tests for intensified active case finding can be determined, the diagnostic test accuracy needs to be assessed in comparison to confirmatory reference tests. This accuracy study will define cut-off values for CAD4TB as well as for the Afinion CRP assay to be used in a future cluster-randomised trial on impact and cost-effectiveness of TB triage strategies for intensified active case finding in Lesotho and KwaZulu-Natal, South Africa.||A sub-study (detailed in a separate study protocol), hereafter called AHD-FEASIBILITY, explores the feasibility of implementing a series of point-of-care tests, including the new VISITECT CD4 Advanced Disease Test (Omega Diagnostics, UK) as part of the WHO-recommended advanced HIV Disease care package in the context of community-based HIV/TB campaigns.||Due to the coinciding pandemics and the overlapping symptoms of TB and COVID-19, it is critical to test for SARS-Cov-2 infections in the study population. In addition, this study will contribute to the evaluation of a novel SARS-Cov-2 antigen rapid diagnostic test (from the diagnostic pipeline of FIND) and CAD4COVID, a digital chest x-ray analysis software (Delft Imaging System, NL) in combination with differential white blood cell count.","Pulmonary Tuberculosis|Tuberculosis Diagnosis|Covid-19|HIV","No","Observational","February 15, 2021","May 2022","Accuracy of CAD4TB and Afinion CRP assay for pulmonary TB|CAD4COVID+WBC and COVID-19 RDT for SARS-CoV-2 infection","Diagnostic Test|Diagnostic Test",,"All",,"18 Years",,,"Lesotho|South Africa",,"1400",,
4927,"Completed","This is a multi-center study with a minimum of three sites in the United States. The study will enroll approximately 1750 female subjects, 14 years of age and older, and will have a study duration of approximately 9 months after enrollment of the first subject. Female subjects seen at the participating sites for any reason will be evaluated for enrollment in this study. All subjects will be managed per standard of care as applicable. Subjects who are enrolled in the study will perform self-collection of a vaginal swab to be tested by Click device and allow the health care provider (HCP) to collect three additional vaginal swabs to be tested by recognized FDA-cleared comparator methods. Subjects will complete the study in a single visit. The primary objective is to assess the performance of the Click device for detection of Chlamydia trachomatis (CT), Neisseria gonorrhoeae (NG), and Trichomonas vaginalis (TV) in self-collected vaginal specimens as compared to Patient Infected Status (PIS) determined by three approved comparator assays using vaginal specimens collected by a qualified HCP in support of obtaining FDA clearance. and a Clinical Laboratory Improvement Amendments (CLIA) Waiver.","Chlamydial Infection|Gonococcal Infection|Trichomoniasis","Accepts Healthy Volunteers","Interventional","February 26, 2019","December 2, 2019","Click Device","Device","Not Applicable","Female","99 Years","14 Years","Diagnostic","Single Group Assignment","United States|United States|United States|United States|United States|United States|United States|United States|United States|United States","N/A","1585",,
4928,"Terminated","The objective of this study is to obtain female first-catch urine, vaginal, cervical and endocervical swabs for testing with multiple APTIMA Assays on the Gen-Probe PANTHER® and TIGRIS® Systems.","Chlamydia Infections|Gonorrhea|Trichomonas Infections","Accepts Healthy Volunteers","Observational","January 2013",,"APTIMA® Trichomonas vaginalis & APTIMA® COMBO 2® Assays","Device",,"Female",,"16 Years",,,"United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States",,"1336",,
4929,"Withdrawn","This study will determine whether a drug called pimonidazole hydrochloride shows areas of low oxygen in tuberculosis (TB)-infected lungs. Pimonidazole is a ""low oxygen marker,"" an agent designed to find areas in the body that are not getting enough oxygen. If it is found that TB grows where oxygen is low, these results may help doctors decide what medicines would be most effective for treating TB.||Patients 20 years of age or older who are scheduled for lung surgery at the National Masan Tuberculosis Hospital in Masan, Korea to treat their TB may be eligible for this study.||Participants undergo the following procedures:||Blood draw before surgery to test for hepatitis B and hepatitis C viruses.|Pregnancy test for women who can become pregnant.|Infusion of pimonidazole through a vein in the arm 24 hours before surgery. A part of the patient's lung is removed during surgery. This tissue is examined under a microscope for evidence of pimonidazole, which would indicate low oxygen.|Blood sample collection during surgery and on the 7th and 14th days after surgery to check liver function.","Refractory Pulmonary Tuberculosis","No","Interventional","September 5, 2006","February 2, 2010","Pimonidazole hydrochloride","Drug","Phase 2","All",,"20 Years","Treatment",,"Korea, Republic of|Korea, Republic of",,"0",,
4930,"Not yet recruiting","Background:||Tuberculosis (TB) is a lung disease. It is caused by inhaling a type of airborne bacterium. Tuberculin Purified Protein Derivative (PPD) is used to test for TB exposure. It is usually injected under a person s skin. In this study, it will be applied in the lung.||Objective:||To learn how the cells within the lung react (immune response) when exposed to PPD.||Eligibility:||Adults ages 18-64 who (1) have been exposed to TB but do not have active disease or symptoms or (2) have never been exposed to TB.||Design:||Participants will be screened with a medical history, physical exam, and blood tests. They will have a TB skin test. They will also have an electrocardiogram to examine heart rhythm. For this, sticky patches will be placed on their chest.||Some screening tests will be repeated at study visits.||Participants will have 3 FDG PET-CT scans. They will lie in a machine that creates pictures of the inside of their body. They will get a radioactive substance injected into their arm called 18FDG. It helps make the pictures.||Participants will have 3 bronchoscopies. Their mouth and nasal airways will be numbed. They will get drugs to relax. A tube will be inserted through their nose or mouth into a lung. Fluid will be delivered into the lung and suctioned back out to collect cells. They will get PPD during the first bronchoscopy.||Participation will last for about 30 days. Participants will visit the clinic up to 8 times. They will go home after each procedure. No hospital stays are needed....","Healthy|Latent Tuberculosis Infection (LTBI)","No","Interventional","October 19, 2021","January 1, 2024","Tuberculin Purified Protein Derivative","Drug","Early Phase 1","All","64 Years","18 Years","Basic Science","Parallel Assignment","United States","Non-Randomized","100",,
