"APIVrs: 1.01.03"
"DataVrs: 2021:10:13 22:57:14.023"
"Expression: bacterial infection"
"NStudiesAvail: 392193"
"NStudiesFound: 7653"
"MinRank: 1"
"MaxRank: 1000"
"NStudiesReturned: 1000"
"Field Names: OverallStatus,BriefSummary,Condition,HealthyVolunteers,StudyType,StartDate,CompletionDate,InterventionName,InterventionType,Phase,Gender,MaximumAge,MinimumAge,DesignPrimaryPurpose,DesignInterventionModel,LocationCountry,DesignAllocation,EnrollmentCount,EventGroupDeathsNumAffected,EventGroupSeriousNumAffected"

"Rank","OverallStatus","BriefSummary","Condition","HealthyVolunteers","StudyType","StartDate","CompletionDate","InterventionName","InterventionType","Phase","Gender","MaximumAge","MinimumAge","DesignPrimaryPurpose","DesignInterventionModel","LocationCountry","DesignAllocation","EnrollmentCount","EventGroupDeathsNumAffected","EventGroupSeriousNumAffected"
885,"Not yet recruiting","Intracranial infection is one of the common clinical complications after neurosurgery, especially after external cerebrospinal fluid drainage. Postoperative intracranial infection has a very high incidence, and its incidence is about 0.34%-3.1%. Once infection occurs, it will directly affect the length of hospitalization, mortality and disability of postoperative patients. The pathogenic bacteria of postoperative intracranial infections include G-bacteria and G+ bacteria, and fungi. Common G+ bacteria are Staphylococcus aureus. Common G-bacteria are Acinetobacter baumannii, Klebsiella pneumoniae, and Pseudomonas aeruginosa Bacteria, Escherichia coli and so on. In recent years, studies have reported that postoperative intracranial infections of G-bacteria are gradually increasing. In the previous study of our research group, it was found that Acinetobacter baumannii and Klebsiella pneumoniae accounted for the top two pathogens of postoperative intracranial infections in ICU. In particular, the proportion of carbapenem-resistant G-bacteria has increased, which brings difficulty and challenge to the treatment and seriously affects the prognosis of patients. Different pathogen infections may lead to different prognosis of patients with intracranial infection after neurosurgery. With different pathogens as the starting point, there are few studies comparing the clinical features, risk factors, and prognosis of intracranial infections after neurosurgery. Therefore, it is great significant to explore and understand different pathogenic bacteria, risk factors, drug resistance, treatment options, and prognosis after neurosurgery.","Intracranial Infections|Ventriculitis|Meningitis|Gram-Positive Bacterial Infections|Gram-Negative Bacterial Infections|Neurosurgery",,"Observational","June 10, 2021","October 30, 2021",,"Other",,"All",,"18 Years",,,,,"300",,
886,"Completed","Babies having heart surgery often have problems after surgery with their blood pressure and getting enough blood to their bodies. To treat this they require medicines to keep their blood pressure high enough to get blood to their bodies. The side effects of these medicines include fast heart rates and increasing the amount of work the heart has to do. Corticosteroids are made by the body and help to use the energy in the food people eat, control the chemicals in their blood and maintain their blood pressure. Corticosteroids made by the body may be decreased in patients that have major surgery. Corticosteroids help to increase blood pressure and can decrease the amount of blood pressure medicines a patient requires. Corticosteroids have been shown to increase blood pressure in patients with bacterial infections and in very small, premature babies but have only been studied in a few babies who have had heart surgery. The way corticosteroids work is unknown but may involve decreasing the body's response to being on a heart-lung machine or give steroids not being made by the patient.||Corticosteroids have been shown to be helpful in treating many diseases. The purpose of this study is to look at the effects of corticosteroids in babies who have had heart surgery and need blood pressure medicines in the intensive care unit after surgery. Our idea is that getting corticosteroids will allow us to decrease the amount of blood pressure medicines each patient needs and improve how they do after surgery. We also plan to do blood tests to help determine how the corticosteroids are working.||It will be randomly determined if the subject receives corticosteroids or salt water. The subject will receive a corticosteroid or salt water once a day for five days. Their vital signs will be monitored, especially blood pressure and their need for medicines to increase their blood pressure. Blood work will also be obtained to determine their body's ability to make steroids.","Cardiac Output, Low","No","Interventional","February 2003","December 2009","Hydrocortisone|Placebo","Drug|Drug","Phase 2","All","1 Month",,"Treatment","Single Group Assignment","United States","Randomized","18",,"0|1"
887,"Completed","Vernal keratoconjunctivitis (VKC) is a bilateral, chronic, external ocular inflammatory disease of unknown cause. It is a fairly common disease in hot, dry environments, representing as much as 3% of severe ophthalmic diseases and up to 33% of all eye pathology seen among young patients in eye clinics in Central Africa. Symptoms and signs can persist for years with an important visual morbidity and social impact. Corneal changes (e.g. corneal ulcers) can be sight threatening, occurring in up to 10% of VKC children. Topical steroid therapy remains the current standard treatment, but in developing countries its use often is chronic and not medically supervised, potentially leading to bacterial infections, steroid-induced glaucoma and cataract. Chromoglycate drops have less side effects but lack the power to control a flare-up. Topical cyclosporine has the potential to offer an efficient but safer alternative to steroid drops in the management of VKC in an African setting. Its safety and efficiency in the management of vernal keratoconjunctivitis have been described in several uncontrolled studies and double-blind, placebo-controlled trials, but those studies were relatively small and involved populations outside Africa with predominantly palpebral and mixed forms of VKC. Controversy still remains on the efficiency of cyclosporine in severe forms of allergic conjunctivitis like VKC. We therefore undertake a larger prospective randomized double-masked, standard treatment controlled clinical trial in Central Africa to compare the short-term efficiency of cyclosporine A (CsA) 2% eye drops, solved in olive oil vehicle, with that of steroid drops in predominantly limbal forms of VKC. During 4 weeks the participants will be randomised to either cyclosporine or dexamethasone as attack treatment for VKC. The 4 weeks thereafter all participants will receive chromoglycate drops as maintenance treatment. Additional objectives are to document any difference in rebound phenomenon while on chromoglycate during the maintenance phase between the 2 treatment groups and to evaluate safety and tolerance of the test medication.","Vernal Keratoconjunctivitis","No","Interventional","July 2008","November 2008","Cyclosporine A|Dexamethasone","Drug|Drug","Phase 4","All",,"5 Years","Treatment","Parallel Assignment","Rwanda","Randomized","366",,
888,"Unknown status","Sickle cell anaemia (SCA) is a common hereditary haemoglobin disorder in Africa. World wide it is estimated that about 300,000 newborns are born every year. Of which 75% of them live in Sub-saharan Africa (SSA). In Uganda, about 15,000 babies are born with sickle cell disease per year.||In Uganda, the stroke prevalence was found to be 6.2% in children admitted to the National referral hospital in Kampala. Notable between 21 to 30% of these children presented with co-morbidities such as anaemia, bacteraemia and painfull crisis. Stroke in SCA is mediated by several mechanism such as cellular adhesions, inflammatory markers, hemolysis associated oxidative stress and hemostatic activation. Stroke in SCA is primarily a large vessel stroke and the mechanisim state above lead to a narrowing of the lumen of the cerebral arteries Arterial ischaemic stroke which occurs frequently in children with SCA has been associated with bacterial infections. Recent studies have shown that minor infections such as flu like infections can play a critical role in the trigger of stroke in children.||Our hypothesis is that viral flu infections is a key trigger for the risk of stroke in children with SCA. Our objective is to prevent the occurrence of flu illnesses in children with SCA thereby reducing the risk for stroke in our population of children with SCA.||Methods: A randomized controlled double blinded study Study site: The study will be conducted at the Sickle Cell Clinic (SCC), Mulago Hospital. Inclusion criteria: will be ;age between 2 years and 12 years;All children whose parents will have consented and those above 7years will have to assent. Exclusion criteria: all children with previous strokes; children who have acute illness and are not clinically stable; any child with previous documented adverse event following immunization (AEFI).||Sample Size: Using Open EPI calculator for cohort studies we calculated a total sample size of 136 participant to achieve our objective. Using a 95% confidence interval, power of 80% and an unexposed outcome of 25% (4) using a ratio of 1:1. Each arm will have 68 participants. With anticipated 10% loss to follow up a total sample size of 150 with each arm having 75 participants.||Study utility: Globally, stroke triggers have been recently identified independent of the existing risk factors such as high cerebral velocity speeds on TCDs. Flues like illnesses have been reported to be stroke triggers in children with arterial ischaemic strokes worldwide.This study may influence the role of influenza vaccination in the prevention of stroke triggers in children with sickle cell anaemia. It will also add to the existing modalities which have helped to reduce the incidence of stroke amongst this high risk group of children with","Preventing Stroke in Sickle Cell Anaemia","No","Interventional","August 22, 2018","December 2019","Influenza vaccine","Biological","Phase 2|Phase 3","All","12 Years","2 Years","Prevention","Parallel Assignment","Uganda","Randomized","150",,
889,"Recruiting","COVID-19's high mortality may be driven by hyperinflammation. Interleukin-6 (IL-6) axis therapies may reduce COVID-19 mortality. Retrospective analyses of tocilizumab in severe to critical COVID-19 patients have demonstrated survival advantage and lower likelihood of requiring invasive ventilation following tocilizumab administration. The majority of patients have rapid resolution (i.e., within 24-72 hours following administration) of both clinical and biochemical signs (fever and CRP, respectively) of hyperinflammation with only a single tocilizumab dose.||The investigators hypothesized that a dose of tocilizumab significantly lower than the EMA- and FDA-labeled dose (8mg/kg) as well as the emerging standard of care dose (400mg) may be effective in patients with COVID-19 pneumonitis and hyperinflammation. Advantages to the lower dose of tocilizumab may include lower likelihood of secondary bacterial infections as well as extension of this drug's limited supply. The investigators conducted an adaptive single-arm phase 2 trial (NCT04331795) evaluating clinical and biochemical response to low-dose tocilizumab in patients with COVID-19 pneumonitis and hyperinflammation.||This multi-center, prospective, randomized controlled phase 2 trial -- designed as two sub-studies to allow for the possible emergence of data demonstrating the clinical efficacy of tocilizumab 8mg/kg or 400mg -- formally tests the clinical efficacy of low-dose tocilizumab in COVID-19 pneumonia.||Sub-Study A Primary Objective A: To establish whether low-dose tocilizumab reduces the time to clinical recovery in patients with COVID-19 pneumonitis and hyperinflammation, when compared to a tocilizumab-free standard of care.||Hypothesis A: The investigators hypothesize that low-dose tocilizumab, when compared to a tocilizumab-free standard of care, decreases the time to recovery in hospitalized, non-invasively ventilated patients with COVID-19 pneumonitis and hyperinflammation by three days or more.||Sub-Study B Primary Objective B: To establish whether low-dose tocilizumab is near-equivalent to high-dose tocilizumab (400mg or 8 mg/kg) in reducing the time to clinical recovery in patients with COVID-19 pneumonitis and hyperinflammation.||Hypothesis B: The investigators hypothesize that low-dose tocilizumab is near-equivalent to high-dose tocilizumab in reducing the time to clinical recovery in hospitalized, non-invasively ventilated patients with COVID-19 pneumonitis and hyperinflammation.","COVID-19","No","Interventional","September 10, 2020","March 1, 2021","Tocilizumab|Tocilizumab|Standard of Care|Standard of Care","Drug|Drug|Other|Other","Phase 2","All",,"18 Years","Treatment","Parallel Assignment","United States","Randomized","332",,
890,"Completed","Amyotrophic lateral sclerosis is a uniformly progressive and fatal neurodegenerative disorder for which there is no known cure. In a novel attempt to widen the search for potential therapeutic agents, a NINDS- led cooperative group performed an in-vitro screening program of 1040 FDA approved drugs in over 28 assays relevant to various neurodegenerative disorders. Several cephalosporins showed hits in ALS relevant assays. Efficacy was noted in models suggesting increased expression of the astrocytic glutamate transporter, EAAT2, as well as models of superoxide dismutase mediated toxicity. Ceftriaxone is a third generation cephalosporin with good CNS penetration, a long half-life, and was effective in both types of ALS assays. Ceftriaxone has calcium binding activity, antioxidant properties, and rescues motor neurons in culture from chronic glutamate toxicity. Since completion of the original NINDS screen, Ceftriaxone has been shown to increase by three fold EAAT2 activity in rodent brains, due to ceftriaxone's ability to increase EAAT2 promotor activation This program is for the use of ceftriaxone in ALS for compassionate care. Currently ceftriaxone is approved by the U.S. Food and Drug Administration (FDA) for treating bacterial infections but not for treating ALS. However, there is an ongoing phase I study -by NEALS Consortium and the National Institute of Health- with three cohorts -a placebo group and two groups receiving either 2 or 4 grams of ceftriaxone daily-. Unfortunately there are only a limited number of patients being enrolled and the next phase of the project will not be undertaken until next year. At this point there are ALS patients unable to participate in this Phase I trial and unlikely to be alive when the next phase of study begins. Some of these patients want to receive the drug and are willing to pay for the drug and nursing care. We are therefore requesting a compassionate use protocol for these patients who request the medication and are willing to pay for the drug and nursing care to administer it. Dr. Terry Heiman-Patterson will supervise the administration and safety monitoring including labs for renal and hepatic function as well as IV site inspection.","Amyotrophic Lateral Sclerosis|Cerebrospinal Fluid|Neurodegenerative Disease|Motor Neuron Disease","No","Observational","June 2007","October 2015",,,,"All","85 Years","20 Years",,,,,"1",,
891,"Active, not recruiting","Phase 1 safety study to determine the tolerability, clinical effects, and changes in laboratory parameters of short course oral or IV cyclosporine (CSA) administration in patients with COVID-19 disease requiring oxygen supplementation but not requiring ventilator support.","COVID-19","No","Interventional","June 30, 2020","December 2021","Cyclosporine","Drug","Phase 1","All",,"18 Years","Treatment","Single Group Assignment","United States","N/A","20",,
892,"Completed","Background: The current Integrated management of childhood infections (IMCI) algorithm prescribes that children with wheeze and fast breathing presenting to first level health facilities are given antibiotics if they continue to have fast breathing after two doses of bronchodilator. The primary purpose of the algorithm is to prevent mortality due to bacterial pneumonia. However, an unknown proportion of children managed in this fashion will have a viral related wheezing illness or asthma rather than pneumonia. Although it is unlikely that wheezing syndromes are a significant cause of mortality for children in developing countries, these algorithms are likely to result in unnecessary administration of antibiotics as well as inadequate treatment of recurrent wheezing illness. We do not have clear evidence about whether antibiotics can be withheld in some categories of children with wheeze. It is clear that wheeze can occur in bacterial infection and in addition co-infection with virus and bacteria has been well demonstrated in several studies of pneumonia etiology in children. Although some studies have found that children with more severe disease or who are blood culture positive are more likely to be febrile at presentation, this sign is not sufficiently sensitive or specific to determine whether antibiotics should be administeredSetting: The study will be conducted in eight medical colleges situated in Lucknow, Nagpur, New Delhi, Mumbai, Chennai, Trivandrum, Vellore, and Chandigarh. Design: This will be a multicentric, randomized, double blind efficacy trial. . Hypothesis: The primary hypothesis is that the use of oral amoxycillin for three days would be as effective, in terms of clinical cure on day 4 as compared to use of oral placeboMain objective: To compare the proportion of children aged 2 to 59 months presenting with non-severe pneumonia with wheeze whose respiratory rate does not fall below the age specific cut-off after three doses of nebulized salbutamol, that achieve clinical cure on day 4 on 3 day of treatment with oral amoxycillin versus placebo.Inclusion criteria: Children aged 2-59 months with non-severe pneumonia based on WHO criteria of respiratory rate above the age specific cut-off, audible / ausculatory wheeze. Exclusion criteria: Children with severe disease, received any documented antibiotic treatment in the past 48 hours, diagnosed asthmatic on maintenance therapy, complicating acute non-pulmonary or chronic illness, known drug allergy, hospitalization in the past 2 weeks, history of measles within the last month, known immunodeficiency disorder, prior enrollment in the study, residing in areas not accessible for follow-up or whose guardian refuses to consent for the study. Sample size: Has been calculated to test the null hypothesis. There will be 950 children in each arm. Thus each site is required to recruit a minimum of 225 cases over 18 months.","Non-Severe Pneumonia With Wheeze","No","Interventional","April 2004","April 2006","Amoxycillin","Drug","Phase 3","All","59 Months","2 Months","Treatment","Parallel Assignment","India","Randomized","2000",,
893,"Unknown status","Nowadays, a physician plays a more important role in managing patients with potential infectious complications in the emergency room. Previous studies demonstrated the importance of early and adequate anti-microbial therapy in reducing the mortality and morbidity of patients with severe sepsis. However, in one study, about 6% of clinically significant bacteremic patients were misdiagnosed and discharged from the emergency room. In other studies, about 8.5 to approximately 17% of empirical antibiotic selection was judged inappropriately according to subsequent microbiology, and anti-microbial susceptibility was a result. It reflects the diversity in the presentations of infectious diseases and limited available microbiological reports from the first-line emergency physicians. Timely diagnosis and selection of appropriate antibiotics/treatment in treating those patients challenge an emergency physician more than ever before.||A serum marker, procalcitonin, was recently demonstrated to be a potential indicator in distinguishing between non-infectious and infectious acute inflammatory reactions, viral and bacterial infections, and non-bacteremic and bacteremic infections. It also demonstrates the association with high-mortality risk in patients with severe sepsis. However, some areas remain inconclusive in the clinical application of this potential serum marker.||The investigators designed this prospective study with the following purposes:||To clarify the sensitivity and specificity of the serum procalcitonin quantitative test as a clinical indicator of sepsis;|To identify the cut-off value of the serum procalcitonin level in sepsis screening among various groups of patients with different co-morbidities;|To test the potential role of the procalcitonin quantitative test in identifying occult sepsis in patients with an acute undifferentiated febrile reaction in the emergency room;|To test the possibility of the sequential procalcitonin quantitative test as a serological guide of the appropriateness of an empirical antibiotic before the microbiology results are available.||Conclusions in the investigators' study will clarify the clinical application of the serum procalcitonin quantitative test in the differential diagnosis of patients with systemic inflammatory reaction syndrome, the screening of high-risk sepsis patients, and the effectiveness of an empirical antibiotic evaluation.","Sepsis|Fever","No","Observational","July 2005","June 2006",,,,"All",,"15 Years",,,"Taiwan",,"60",,
894,"Completed","TD-1607, administered intravenously as single doses, will be investigated in healthy subjects to assess its tolerability, safety, and pharmacokinetics.","Serious Infections Due to Known or Suspected Gram-positive Pathogens","Accepts Healthy Volunteers","Interventional","April 2013","October 2013","TD-1607|Placebo","Drug|Drug","Phase 1","All","50 Years","18 Years","Treatment","Single Group Assignment","United States","Randomized","64",,
895,"Unknown status","Liver abscess is purulent collections in the liver parenchyma that result from microbial infection spread to the liver through the biliary tree, hepatic or portal vein and by extension of adjacent infection or as a result of trauma. Liver abscesses are most commonly pyogenic followed by amoebic and rarely tuberculous or fungal in immunocompromised patients. In the developing country amoebic liver abscess is more frequent than the developed country but secondary bacterial infection of amoebic liver abscess and polymicrobial pyogenic liver abscess are also common.||Pyogenic liver abscess is commonly a polymicrobial infection caused by mixed enteric facultative and anaerobic pathogens. The most commonly isolated organisms are Escherichia coli, Klebsiella pneumoniae, Streptococcus constellatus, Streptococcus anginosus, Streptococcus intermedius, Enterococcus and anaerobes, including Bacteroidesfragilis and Fusobacteriumnecrophorum. Amoebic liver abscess most frequently occur following infection with the parasite Entamoeba histolytica.||Liver abscess is a common medical emergency. Prompt empirical antimicrobial with or without percutaneous aspiration or drainage of the abscess is therapeutic.||An empiric antimicrobial regimen for liver abscess should cover enteric gram-negative bacilli, streptococci, anaerobes and antamoebahistolytica. Presently a Fluoroquinolone (Ciprofloxacin, Levofloxacin) or a Third or Fourth generation Cefalosporine (Cefixime, Ceftriaxone, cefepime) or a Beta-lactam-beta-lactamase inhibitor combination (piperacillin-tazobactam or ticarcillin-clavulanate) or a Carbapenem (Imipenem-cilastatin, Meropenem, Doripenem, Ertapenem) are being used in combination with or without Metronidazole as the empirical antimicrobial regime for the treatment live abscess. There is no randomized controlled clinical trial to evaluated and compare efficacy of the antimicrobial regimens for the treatment of liver abscess as well as there is no specific treatment guideline for the use of empirical antibiotics. There is also no definite proven rational for using Cefalosporine, Beta-lactam-beta-lactamase inhibitor combination or Carbapenem upfront, not using Fluoroquinolone in empirical antibiotic regimen for the treatment of liver abscess. Injudicious use of broader spectrum antibiotics may also lead to rise in antibiotic resistance in future.||Both ciprofloxacin and Cefixime are effective oral antibiotics as they are well-absorbed orally with good oral bioavailability and achieve plasma concentration well above the minimal inhibitory concentrations require for the killing of the microorganism. Using intravenous (IV) antibiotics upfront, for the treatment of liver abscess in patients who can take orally may unnecessary increase the duration of hospital stay, healthcare burden and the cost of therapy, as well as the risk of hospital acquired infection.||So the investigators have planned this randomized controlled double blind study to evaluate the efficacy of empirical Ciprofloxacin plus Metronidazole and Cefixime plus Metronidazole therapy for the treatment of liver abscess and to compare the outcomes of two different empirical antibiotics regimen.","Liver Abscess","No","Interventional","July 2019","May 2020","Ciprofloxacin|Cefixime","Drug|Drug","Phase 3","All",,"18 Years","Treatment","Parallel Assignment","India","Randomized","140",,
896,"Unknown status","Drug resistance of G+ cocci is a severe healthcare problem. According to the Ministry of Health National Antimicrobial Resistant Investigation Net (mohnarin) surveillance report, the isolation rate of MRSA is some 60% in China. MRSA infection has become a serious clinical problem;|Vancomycin is a bactericidal glycopeptide antibiotic which inhibits bacterial growth by hindering the synthesis of cell wall in bacteria. It exerts strong antibiotic effect to Gram+ bacteria. It is indicated for serious staphylococcus infections especially MRSA infection and has become the gold standard agent in MRSA treatment;|Vancomycin is a time-dependent antibiotic, its clinical and microbiological efficacy is related to area under curve（ AUC）/minimum inhibitory concentration （MIC ）(AUIC). Cmin at steady state is an surrogate parameter of AUIC, which is closely associated to the efficacy;|AUIC >400 and Cmin between 15~20 mg/L are recommended for effective vancomycin treatment by Infectious Diseases Society of America （IDSA） although it is still disputable;|Due to the absence of PK/PD study on vancomycin in China, administration of vancomycin is performed in reference to the recommendation of IDSA. Its suitability to Chinese patients is still to be clarified;|Plasma concentrations of vancomycin vary significantly between population and individuals. Factors such as large-volume fluid infusion, hypoproteinemia and renal clearance, etc. will influence the distribution and excretion of vancomycin, resulting in different plasma concentrations between individuals. Results of PK studies differ greatly between China and abroad. Administration based on the AUIC or Cmin recommended by IDSA would not be suitable to Chinese patients. Given the definite long-term benefit of vancomycin treatment, the AUIC or Cmin suitable to Chinese patients must be identified by clinical study.|The PK/PD study on vancomycin in the treatment to MRSA septicemia and endocarditis is of great significance for more reasonable use and improved therapeutic efficacy of MRSA infection.","Blood Stream Infections|Endocarditis|MRSA","No","Interventional","January 2014","June 2016","Vancomycin","Drug","Phase 4","All",,"18 Years","Treatment","Single Group Assignment","China","N/A","100",,
897,"Recruiting","A prospective, randomized, controlled study of the safety and efficacy of using Bacillus clausii probiotic oral preparation to decrease the incidence of infection during the first 30 days after living donor liver transplantation surgery.","Transplantation Infection|Liver Grafting|Hepatic Transplantation","No","Interventional","September 7, 2021","December 1, 2022","Bacillus clausii Probiotic liquid","Dietary Supplement","Phase 2","All","65 Years","18 Years","Prevention","Parallel Assignment","Egypt","Randomized","70",,
898,"Completed","The purpose of the study is to evaluate the efficacy and safety of a biological vaccine (MV140) in women with Recurrent Urinary Tract Infections (RUTI) compared with a placebo group.","Urinary Tract Infection Bacterial","No","Interventional","November 2015","December 2020","MV140|Placebo","Biological|Biological","Phase 3","Female","75 Years","18 Years","Prevention","Parallel Assignment","Spain|Spain|Spain|Spain|United Kingdom","Randomized","240",,
899,"Unknown status","Background: Thrombosis may be crucial in driving the progression of fibrosis in chronic liver disease (CLD). The potential role of platelets and platelet activation in this process is unclear. Platelets participate in inflammation by secretion of pro-inflammatory mediators which may advance hepatic fibrosis. Hepatitis B virus transgenic mice, developed significantly smaller necroinflammatory foci and their serum ALT levels were 80% lower, if they were pre-treated with anti-platelet antibodies. Sinusoidal aggregation of activated platelets also occurs in chronic hepatitis C in humans. It may contribute to thrombocytopenia observed in CLD. Platelet activation is generally believed to be compromised in CLD. However, there is data suggesting that CLD may even be associated with an enhancement of platelet activation. Measurement of hepatic venous pressure gradient (HVPG) constitutes the most common method for estimation of portal venous pressure. HVPG is significantly correlated with histological indices of CLD progression.||Study hypotheses:||HVPG as a marker for advancement of hepatic fibrosis and progression of CLD is associated with an increase in platelet activation.|Platelet activation and function is not generally compromised in CLD. Comparison of platelet function in CLD to a control group of healthy volunteers is intended to clarify whether CLD leads to a manifest platelet dysfunction||Methods: Study design is observational. 100 patients with CLD of various origins (viral, alcoholic, cholestatic) scheduled for routine HVPG measurement will be enrolled. 30 healthy volunteers will donate blood as a control group. Platelet function and activation will be evaluated by multiple electrode aggregometry (primary outcome variable area under the curve (AUC). Plasma levels of P-selectin (ELISA), PFA (Platelet Function Analyzer) 100™ parameters (EPI-CT and ADP-CT), percentage of P-selectin, GPIIb/IIIa, thrombin receptor positive platelets after stimulation (flow-cytometry) will constitute secondary outcome parameters. Plasmatic coagulation will be evaluated by rotational thrombelastometry (ROTEM). Platelet count and routine coagulation parameters will be monitored. HVPG measurement by hepatic vein catheterization and patient blood sampling will be carried out via the internal jugular vein. Blood sampling in volunteers will be performed via the antecubital vein||Study Rationale: If higher levels of platelet activation are associated with increased HVPGs, this would provide an insight into the pathogenesis of CLD. It would also point toward a possible benefit of anti-platelet therapy in CLD. Verification of platelet dysfunction in CLD is relevant to clinical practice in anaesthesiology and intensive care as procedures are often postponed in CLD-patients for fear of bleeding complications. CLD patients may also receive prophylactic platelet concentrates prior to interventions which is costly, fraught with risk of bacterial infection and may be unnecessary in the absence of platelet dysfunction.","Chronic Liver Disease","No","Observational","January 2014","January 2016",,,,"All","90 Years","19 Years",,,"Austria",,"100",,
900,"Recruiting","This is a prospective, randomized, double-blind, controlled study to determine the effectiveness of Mirasol-treated fresh whole blood (FWB) versus Standard-issue FWB for preventing transmission of transfusion-transmitted infections (TTIs). The incidence of pre-defined viral, bacterial, or parasitic TTIs in previously negative participants will be assessed by changes in laboratory findings at multiple time points over the course of the clinical trial.","Transfusion-Transmitted Infectious Disease","No","Interventional","November 13, 2019","October 7, 2023","Mirasol-treated Fresh Whole Blood|Standard Fresh Whole Blood","Biological|Biological","Phase 3","All",,,"Prevention","Parallel Assignment","Uganda","Randomized","2000",,
901,"Unknown status","Chronic peripheral and splanchnic vasodilatation are the hallmark hemodynamic abnormality in cirrhosis and contribute to the pathogenesis of portal hypertension.||Alterations in intestinal motility and bacterial overgrowth in gut may predispose to the development of bacteraemia and endotoxaemia in cirrhotic patients which play a role in the hyperdynamic circulatory syndrome of cirrhosis. Probiotic therapy is aimed at changing the make-up of the indigenous microflora by administering specific strains of non-pathogenic and potentially beneficial microflora. In this study, the investigators hypothesize that a modification in the composition of the endogenous digestive microflora by oral bacteriotherapy with high potency probiotic preparations could be a safe way to regulate the portal pressure.||As there is a relative paucity in effective pharmacological treatment for portal hypertension, these novel and innovative therapy might provide important alternative or adjunct therapy to beta blockers in the clinical management of patients with portal hypertension.||Aims and objectives||To study in patients with cirrhosis and large varices whether probiotics and/or norfloxacin given for 2 months :||achieve a reduction in HVPG|alter the endotoxin and cytokine levels, and improve systemic inflammatory responses|well tolerated.||Inclusion criteria:||Consecutive patients of cirrhosis with portal hypertension who fulfill the following criteria:||Diagnosed cases of cirrhosis (by clinical, biochemical and radiological criteria with or without liver biopsy)|No history of upper GI bleeding in the past|Endoscopically documented large esophageal varices||Exclusion criteria||history of gastrointestinal bleeding|patients who have received beta blockers for portal hypertension in the past 6 weeks.|hepatic encephalopathy|ongoing bacterial infection,|Spontaneous bacterial peritonitis|active alcoholism or illicit drug abuse|alcoholic hepatitis|Treatment with antibiotics in the preceding 2 weeks.|presence of hepatocellular carcinoma,|portal vein thrombosis|serum creatinine>1.5 mg/dL,|treatment with vasoactive drugs in the past 6 weeks,|history of arterial hypertension, congestive heart failure or arterial occlusive disease, and|Refusal to participate.|Active smokers.||Study plan:||Ethical approval will be obtained prior to study initiation. Patients presenting to Department of Gastroenterology, GB Pant Hospital will be recruited in the study. Patients will be evaluated regarding the eligibility for the study. After being found eligible for the study, if the patient agrees to participate in the study, a signed informed consent will be obtained. Baseline HVPG will be measured in all patients and then they will be randomized into 3 groups:.||Group 1: Beta blockers + placebo|Group 2: Beta blockers + Norfloxacin (400mg BD)|Group 3: Beta blockers + probiotics. (one sachet of VSL#3 BD)||30 patients will be enrolled into each group. The treatment will be continued for 2 months.||The study design is a randomized double-blinded placebo controlled trial.||Once patients have been enrolled, they will undergo baseline investigations. Blood will be drawn from both peripheral and hepatic veins and sent for routine parameters, pro-inflammatory cytokines (IL-1b, IL-6, IL-10, TNF-α, endotoxins, NO2 and NO3 levels, PRA, BNP). Samples will be stored at -70 ºC. Baseline vitals will be recorded.||Patients will be called at the end of 1 month for assessment of compliance and then at the end of the study (2 months) to repeat the HVPG and the same parameters as at the time of enrollment||End Points:||Primary||a. Change in HVPG levels as compared with baseline, to define responder (≥20% reduction in HVPG or ≤ 12 mm Hg).||Secondary||Change in digestive flora|Reduction in serum and hepatic endotoxin and cytokine levels|Assessment of improvement in the renal parameters and Systemic inflammatory response syndrome|Improvement in the markers of oxidative injury|Adverse effects","Cirrhosis|Varices, Esophageal","No","Interventional",,,"Propranolol, Norfloxacin, VSL#3","Drug","Phase 3","All","75 Years","12 Years","Prevention","Parallel Assignment","India",,,,
902,"Completed","The purpose of this study is to test the hypothesis that early viral infections alter the bacterial flora and inflammatory profile in the airway and accelerate progression of pulmonary disease in infants with cystic fibrosis.","Cystic Fibrosis","No","Observational","May 2013","December 1, 2016",,,,"All","4 Months","2 Months",,,"United States|United States|Australia|Australia",,"65",,
