"APIVrs: 1.01.03"
"DataVrs: 2021:10:13 22:57:14.023"
"Expression: bacterial infection"
"NStudiesAvail: 392193"
"NStudiesFound: 7653"
"MinRank: 1001"
"MaxRank: 2000"
"NStudiesReturned: 1000"
"Field Names: OverallStatus,BriefSummary,Condition,HealthyVolunteers,StudyType,StartDate,CompletionDate,InterventionName,InterventionType,Phase,Gender,MaximumAge,MinimumAge,DesignPrimaryPurpose,DesignInterventionModel,LocationCountry,DesignAllocation,EnrollmentCount,EventGroupDeathsNumAffected,EventGroupSeriousNumAffected"

"Rank","OverallStatus","BriefSummary","Condition","HealthyVolunteers","StudyType","StartDate","CompletionDate","InterventionName","InterventionType","Phase","Gender","MaximumAge","MinimumAge","DesignPrimaryPurpose","DesignInterventionModel","LocationCountry","DesignAllocation","EnrollmentCount","EventGroupDeathsNumAffected","EventGroupSeriousNumAffected"
1011,"Completed","The purpose of the study is to evaluate if surgical treatment of peri-implantitis with enamel matrix derivative (Emdogain®, EMD) will have an additional effect on the healing outcome, changes in the peri-implant microflora and on the inflammatory response in the periimplant pocket at 12 months.","Failure of Dental Implant Due to Infection|Infection|Inflammation|Peri-implantitis|Bacterial Infections|Bleeding of Subgingival Space|Molecular Sequence Variation|Periodontal Diseases|Mouth Diseases","Accepts Healthy Volunteers","Interventional","December 2008","January 2014","Emdogain®|Surgery alone","Device|Device","Phase 4","All",,,"Treatment","Parallel Assignment","Sweden","Randomized","31",,
1012,"Recruiting","Periprosthetic infection following shoulder arthroplasty is a devastating complication. Diagnosing and treating periprosthetic shoulder infection poses a significant challenge. At the forefront of this issue is Cutibacterium acnes because the current prophylactic regimens are insufficient to eradicate C acnes from the surgical field. It is believed that C acnes infections occur during surgery when the sebaceous glands in the skin are cut and exposed, leading to C acnes contaminating the surgeon's instruments and gloves and, thus, the surgical wound. The purpose of this study is to examine if making skin incisions using electrocautery will result in decreased C acnes contamination during shoulder arthroplasty. To this end, we propose a randomized clinical trial where patients undergoing shoulder arthroplasty are randomized into two groups - Electrocautery incision group (Electro) vs. Scalpel incision group (Scalpel) - and swab cultures are obtained from the skin incision and operating surgeon's gloves and forceps","Infection, Bacterial","No","Interventional","June 1, 2021","January 1, 2022","Using surgical diathermy to make skin incision|Using scalpel blade to make skin incision","Procedure|Procedure","Not Applicable","Male",,"18 Years","Prevention","Parallel Assignment","United States","Randomized","64",,
1013,"Recruiting","Systemic amyloidoses are rare diseases affecting approximately 1 in 100,000 persons each year.||In systemic amyloidoses abnormal proteins deposit in bodily organs and severely impair their function, causing death if not treated effectively. Light chain (AL) amyloidosis is caused by a usually small population of plasma cells (the cells that produce antibodies). These cells produce part of antibodies, the light chains (LC) that form amyloid deposits. Almost every organ, with the exception of the brain, can be affected by AL amyloidosis. The heart is involved in three fourths of patients and is responsible for almost all the deaths occurring in the first 6 months after diagnosis. Current therapy of AL amyloidosis is based on drugs targeting the plasma cells producing the amyloid-forming LC. At present, most patients receive a powerful anti-plasma cell drug, bortezomib, as part of their initial treatment. However, bortezomib-based therapy, can improve heart involvement only in less than one third of patients with AL amyloidosis, and many patients (approximately one third) still die within 12 months from diagnosis. Early cardiac deaths remain an acute unmet need and the major determinant of overall outcome in this disease. Thus, there is the need of alternative means to treat heart involvement in AL amyloidosis. Doxycycline is a widely used, well tolerated, antibiotic that has been marketed for decades and used to treat a number of different infectious diseases caused by bacteria. This molecule has been extensively studied in the laboratory, in animal models and, more recently, in small studies involving patients, for its potential of improving cardiac damage in amyloidosis. These studies showed that doxycycline disrupts amyloid deposits, reduces the amyloid load in a mouse model, and counteracts the toxicity exerted by amyloid-forming LCs on C. elegans, a worm whose pharynx is used as a model resembling human heart. In a small clinical study, doxycycline was given to patients with cardiac AL amyloidosis during treatment for their underlying plasma cell disease. This resulted in a remarkable improvement of survival compared to ""matched historical controls"" (i.e. similar patients who had received only anti-plasma cell therapy without doxycycline in the past). Based on these promising preliminary results, we designed the present clinical trial to assess whether the addition of doxycycline to anti-plasma cell therapy can improve survival in patients with cardiac AL amyloidosis who were not previously treated. The rate of survival at 12 months will be compared in patients receiving doxycycline and in controls receiving standard antibiotic therapy, together with anti-plasma cell therapy. Patients will be assessed for parameters of plasma cell disease, heart involvement and possible involvement of other organs, as well as for quality of life. To make sure that patients who will receive doxycycline and those who will not have comparable severity of cardiac disease, patients will be stratified according to the stage of cardiac involvement. Patients with very advanced heart dysfunction will not be enrolled in the trial, because preliminary data indicate that doxycycline is of little or no benefit in these subjects. Patients will be randomized to receive doxycycline or standard antibiotics in combination with anti-plasma cell therapy. Bortezomib-based treatment directed against plasma cells will be delivered according to each participating institutions' guidelines. Doxycycline will be administered at a dosage of 100 mg two times a day, which is usual in the treatment of bacterial diseases. Standard antibiotics will be delivered according to each participating institutions' guidelines (provided that drugs of the same class as doxycycline are not administered) in the control arm. Patients will be provided a diary to record possible adverse events and will be instructed accordingly. Patients will be evaluated at trial centers every 2 months for treatment efficacy and toxicity. In case of unsatisfactory response second-line therapy will be initiated. In the absence of unacceptable toxicity, doxycycline administration will be continued for the entire duration of follow-up (12 months).","Cardiac AL Amyloidosis","No","Interventional","February 11, 2019","January 2022","Doxycycline|Standard of care therapy","Drug|Drug","Phase 2|Phase 3","All",,"18 Years","Treatment","Parallel Assignment","Canada|France|Germany|Greece|Italy|Spain|Turkey|United Kingdom","Randomized","120",,
1014,"Completed","The objective of this study is to assess the efficacy, tolerability, safety and pharmacokinetics of IgPro20 in patients with primary humoral immunodeficiency (PID).","Common Variable Immunodeficiency|X-linked Agammaglobulinemia|Autosomal Recessive Agammaglobulinemia","No","Interventional","September 2007","August 2009","Human Normal Immunoglobulin for Subcutaneous Administration (IGSC)","Biological","Phase 3","All","65 Years","2 Years","Treatment","Single Group Assignment","France|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Italy|Poland|Romania|Romania|Romania|Spain|Spain|Sweden|Switzerland|United Kingdom|United Kingdom","Non-Randomized","51",,"5"
1015,"Completed","Liver transplantation has been universally recognized to improve survival of patients suffering from end-stage (Pugh C) alcoholic cirrhosis. However, for Pugh B patients, the benefit of liver transplantation remains to be demonstrated. The aim of the present study was to compare the outcome of Pugh B patients with alcoholic cirrhosis randomly assigned for immediate liver transplantation (group 1) or standard treatments (group 2).","Cirrhosis","No","Interventional","March 1994","November 2006","liver transplantation|standard care for liver disease","Procedure|Other","Not Applicable","All","65 Years","18 Years","Treatment","Parallel Assignment","France|France|France|France|France|France|France|France|France|France|France|France|France","Randomized","120",,
1016,"Recruiting","The body has different ways of fighting infection and disease. No single way is effective at fighting cancer. This research study combines two different ways of fighting disease: antibodies and T cells. Antibodies are proteins that protect the body from disease caused by bacteria or toxic substances. Antibodies work by binding those bacteria or substances, which stops them from growing and causing bad effects. T cells, also called T lymphocytes, are special infection-fighting blood cells that can kill other cells, including tumor cells or cells that are infected. Both antibodies and T cells have been used to treat patients with cancers. They both have shown promise, but neither alone has been sufficient to cure most patients. This study combines both T cells and antibodies to try to create a more effective treatment. This investigational treatment is called autologous T lymphocyte chimeric antigen receptor cells targeted against the CD19 antigen (ATLCAR.CD19) administration.||In previous studies, it has been shown that a new gene can be put into T cells that will increase their ability to recognize and kill cancer cells. A gene is a unit of DNA. Genes make up the chemical structure carrying your genetic information that may determine human characteristics (i.e., eye color, height and sex). The new gene that is put in the T cells makes a piece of an antibody called anti-CD19. This antibody can flow through the blood and can find and stick to leukemia cells because these leukemia cells have a substance on their surface called CD19. Anti-CD19 antibodies have been used to treat people with leukemia but have not been strong enough to cure most patients. For this study, the anti-CD19 antibody has been changed so that instead of floating free in the blood a piece of it is now joined to the surface of the T cells. Only the part of the antibody that sticks to the leukemia cells is attached to the T cells instead of the entire antibody. When an antibody is joined to a T cell in this way it is called a chimeric receptor. These CD19 chimeric (combination) receptor-activated T cells kill some of the tumor, but they do not last very long in the body and so their chances of fighting the cancer are unknown.||Preliminary results of giving ATLCAR.CD19 cells to leukemia patients have been encouraging; however, many subjects receiving this treatment have experienced unwanted side effects including neurotoxicity and/or cytokine release syndrome (also referred to as cytokine storm or an infusion reaction). Cytokines are small proteins that aract as e signals to other cells and are the way cells talk to one another. During cytokine release syndromesyndrome, too many cytokines are released and too many cells in your body react to their release. Symptoms resulting from cytokine release syndrome vary from flu-like symptoms to more severe side effects such as cardiac arrest, multi-system organ failure or death. We predict that about 50% of patients on this study will experience mild to severe cytokine release syndrome.||To help reduce cytokine release syndrome symptoms in future patients, a safety switch has been added to the ATLCAR.CD19 cells that can cause the cells to become dormant or ""go to sleep"". The safety switch is called inducible caspase 9 or iC9. The modified ATLCAR.CD19 cells with the safety switch are referred to as iC9-CAR19 cells.||The purpose of this study is to determine whether receiving the iC9-CAR19 cells is safe and tolerable (there are not too many unwanted effects). If you experience severe cytokine release syndrome or moderate to severe cytokine release syndrome that does not get better once you are given standard treatments, you may be given a second study drug called rimiducid. Similar studies showed that rimiducid can to turn on the safety switch, iC9 in other therapies. Using rimiducid to activate the safety switch may be done in addition to treating you according to hospital guidelines and making all efforts to immediately attend to your cytokine release syndrome symptoms","Acute Lymphoblastic Leukemia|Immune System Diseases|Immunoproliferative Disorders","No","Interventional","March 22, 2018","October 2036","iC9-CAR19 cells|Rimiducid|Cyclophosphamide|Fludarabine","Biological|Drug|Drug|Drug","Phase 1|Phase 2","All","70 Years","3 Years","Treatment","Sequential Assignment","United States","Non-Randomized","54",,
1017,"Terminated","Utilizing wound healing trajectory analysis, patient-reported pain and QOL assessment, quantitative bacteriology, and inflammatory infiltrate quantification, an improvement in wound healing will be observed on a cellular, histomorphological and clinical level in the presence of a bioelectric dressing applied in conjunction with SOC.","Non-healing Soft Tissue Wounds","No","Interventional","January 2013","March 2015","Procellera","Drug","Phase 1|Phase 2","All","99 Years","18 Years","Treatment","Single Group Assignment","United States","Randomized","2",,
1018,"Recruiting","In the general population, increased WBCC and neutrophil count are widely used as markers for infection during inflammatory states 1. However, 32% of geriatric patients with an infection do not develop an increase in WBCC 2. The hypothesis is that with inflammation, geriatric patients have a misadapted response of the immune system (IS) 3.||Our recent retrospective study 4 has shown that total and differential WBCC were not correlated with infection in a geriatric hospitalized population. Therefore, WBCC does not seem to be a reliable marker for infection in geriatric hospitalized patients. The neutrophil/lymphocyte ratio, and CRP, seem to be better markers.||the aim of the study to investigate this hypothesis prospectively and assess the role of aging and chronic diseases (such as cardiovascular diseases (CVD) and risk factors (CVRF) 5, cytomegalovirus (CMV) infection 6, periodontitis 7, onychomycosis 8 ) in this process and assess the role of a geriatric assessment.||To assess the usefulness of WBCC in the diagnosis of infection in geriatric patients and to address the contribution of ongoing chronic co-morbidities and age to WBCC-kinetics during an acute inflammatory syndrome, young and geriatric hospitalized patients with an inflammatory syndrome with and without infection will be compared","White Blood Cells Engulfing Red Blood Cells","No","Observational","May 20, 2019","June 30, 2021","No intervention, observational study","Other",,"All",,"18 Years",,,"Belgium",,"200",,
1019,"Completed","The purpose of this study is to determine if antibiotics are required in the management of skin abscess following incision and drainage.","Skin Diseases, Infectious","No","Interventional","July 2006","May 2008","Trimethoprim-sulfamethoxazole|Placebo group","Drug|Drug","Phase 4","All","18 Years","3 Months","Treatment","Parallel Assignment","United States","Randomized","161",,"0|0"
1020,"Completed","GSK2140944 belongs to a novel structural class of antibiotics - Bacterial Type II Topoisomerase Inhibitors (BTI). This is a Phase II, randomized, two-part, multicenter study designed to select the optimal dose by further characterizing the safety, tolerability and PK of GSK 2140944 and by evaluating efficacy in subjects requiring in-patient medical care to treat their suspected or confirmed Gram-positive acute bacterial skin and skin structure infections (ABSSSI). The selected dose will be used in future studies.","Infections, Bacterial","No","Interventional","March 24, 2014","June 29, 2015","GSK2140944 Lyophile|GSK2140944 Capsules","Drug|Drug","Phase 2","All",,"18 Years","Treatment","Parallel Assignment","United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States","Randomized","126","0|1|0","1|1|0"
1021,"Completed","This was a study of the safety and efficacy of ceftobiprole medocaril compared with intravenous (IV) standard-of-care cephalosporin treatment with or without vancomycin in pediatric patients with either hospital-acquired bacterial pneumonia (HAP) or community-acquired bacterial pneumonia (CAP) requiring hospitalization, and requiring intravenous (IV) antibiotic therapy.","Community-acquired Pneumonia (CAP)|Hospital-acquired Pneumonia (HAP)","No","Interventional","November 27, 2017","March 16, 2020","ceftobiprole medocaril|IV standard-of-care cephalosporin","Drug|Drug","Phase 3","All","17 Years","3 Months","Treatment","Parallel Assignment","Bulgaria|Bulgaria|Bulgaria|Bulgaria|Georgia|Georgia|Georgia|Georgia|Georgia|Georgia|Hungary|Hungary|Hungary|Hungary|Hungary|Hungary|Hungary|Romania|Romania","Randomized","138","0|0","7|2"
1022,"Completed","The purpose of the study is to evaluate the safety and efficacy of ceftriaxone treatment in amyotrophic lateral sclerosis (ALS).","Amyotrophic Lateral Sclerosis|ALS","No","Interventional","July 2006","November 2012","ceftriaxone|placebo","Drug|Other","Phase 3","All",,"18 Years","Treatment","Parallel Assignment","United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|Canada|Canada|Canada|Canada|Canada|Canada|Canada|Canada","Randomized","513",,"276|125"
1023,"Terminated","Patients with advanced cirrhosis have abnormal translocation of Gram-negative bacteria across the intestinal barrier and subsequent systemic inflammatory response. We hypothesized that this translocation may worsen the underlying liver disease. Thus, the aim of this trial was to assess the effects of the oral administration of norfloxacin (an antibiotic that suppresses intestinal Gram-negative bacteria) on the development of complications of cirrhosis.","Cirrhosis","No","Interventional","April 2010","November 2015","Norfloxacin|Placebo","Drug|Drug","Phase 3","All",,"18 Years","Prevention","Parallel Assignment","France","Randomized","291",,
1024,"Recruiting","Investigation of (possible etiological) factors associated with PGAD symptomatology as well as description of comorbid disorders subjects with PGAD.||Persistent genital arousal disorder (PGAD) is a presumably rare, although debilitating condition, which was first defined at the beginning of this century and has not yet found consideration by any of the international classification systems of diseases. PGAD is commonly characterized by persistent and unwanted sensations of genital arousal which are not related to subjective feelings of sexual desire or arousal. Affected patients which are predominantly women can suffer tremendously. The lack of basic research on the etiology of PGAD leads to insufficient therapeutical approaches.","Restless Genital Syndrome|Sexual Arousal Disorder|Orgasmic Disorder|Psychosexual Disorder","No","Observational","June 1, 2020","December 2021","Psychological/psychiatric examination|Neurological examination|Gynecological/urological examination|Laboratory assessment|Structural and Functional Magnetic Resonance Imaging","Diagnostic Test|Diagnostic Test|Diagnostic Test|Diagnostic Test|Diagnostic Test",,"All","65 Years","18 Years",,,"Germany",,"50",,
1025,"Completed","This is a study of up to 275 participants from birth to 12 months who are having a chest x-ray while a patient at the Queen Elizabeth Central Hospital in Blantyre, Malawi. Participants will have thermal pictures of their chest taken by trained study staff using a Smartphone and a FLIR ONE attachment. Thermal images will be read by trained study staff to determine if bacterial pneumonia is present. Results of the thermal images will then be compared to the results of the chest X-ray. If additional images of the chest are available, additional thermal images will be taken of the same location within 24 hours of the other image.","Pneumonia, Bacterial|Infections, Bacterial","No","Observational","May 2016","June 2017","Thermal imaging of infant's chest with a mobile phone","Other",,"All","12 Months",,,,"Malawi",,"273",,
1026,"Completed","The purpose of this study is to explore the therapeutic efficacy of Favipiravir, a broad-spectrum antiviral drug against severe cases of Ebola Virus Disease (EVD), which is the most difficult aspect for clinical management of EVD due to its high fatality rate.","Ebola Virus Disease","No","Interventional","November 2014","May 2015","WHO-recommended therapies|Favipiravir","Other|Drug","Phase 2","All","75 Years","13 Years","Treatment","Parallel Assignment",,"Randomized","77",,
1027,"Active, not recruiting","The proposed work will provide critical insights into the potential impact of a biomarker-based algorithm on reducing unnecessary antibiotic use in different adult and pediatric/neonatal ICU's. This proposal will also assess the costs (or savings) of a biomarker-based intervention. Overall, the results of this work will be critical in informing future strategies to eliminate unnecessary antibiotic use and curb the continued rise in antimicrobial resistance.","Sepsis","No","Interventional","January 2012","December 2021","Biomarker Algorithm Intervention","Other","Not Applicable","All",,,"Diagnostic","Parallel Assignment","United States","Randomized","145",,
1028,"Not yet recruiting","Acute liver failure patients posed high mortality rate despite receiving standard therapy. The severity and mortality even higher in patients with underlying liver disease. Acute liver failure cause hyperinflammatory response in early stage and immunoparalysis in later stage. The surge of proinflammatory cytokines leads to multiorgan failure and more liver injury. Subsequent immunoparalysis may lead to lethal secondary infections.||Liver support system had been used in acute and acute ontop chronic liver disease for last several decades. Double plasma molecular adsorption system (DPMAS) is one of the promising non-biological liver support system that have been extensively investigated in acute ontop chronic liver failure from hepatits B viral. DPMAS circuit consist of BS330 (bilirubin adsorber) and HA330 (Cytokines adsorber). Thus, DPMAS can also remove various cytokines. The effect of DPMAS on immune function in these patients has not been explored.||Recent randomized controlled trial by Srisawat et al. demonstrated improvement of mHLA-DR in septic shock patients who received polymyxin B extracorporeal therapy compare to control arm. Since liver failure show change of immunological profile resemble to sepsis. Investigators proposed that removal of toxic liver toxins and lethal cytokines by DPMAS will improve immunological profiles in acute ontop chronic liver failure patients.||Investigators plan to conduct a randomized controlled trial in acute ontop chronic liver failure patients who admitted to intensive care unit. Investigators plan to compare the immunomodulatory effects of DPMAS with standard treatments.","Acute-On-Chronic Liver Failure|Acute on Chronic Hepatic Failure","No","Interventional","September 1, 2021","July 1, 2023","DPMAS|standard treatment","Device|Other","Not Applicable","All",,"18 Years","Treatment","Parallel Assignment",,"Randomized","40",,
